NNUM,Student_ID,Grade_percent,DDate
988,3050115,27.0,2022-11-08
989,3050112,28.000000000000004,2022-11-08
990,2700575,48.0,2022-11-08
991,3050109,30.0,2022-11-08
992,3050106,30.0,2022-11-08
993,3050104,0.0,2022-11-08
994,3050100,28.000000000000004,2022-11-08
995,3050097,30.0,2022-11-08
996,3050094,49.0,2022-11-08
997,3050091,27.0,2022-11-08
998,3050088,30.0,2022-11-08
999,3050081,26.0,2022-11-08
1000,3050073,29.0,2022-11-08
1001,3050070,23.0,2022-11-08
1002,3050068,41.0,2022-11-08
1003,2736546,0.0,2022-11-08
1004,3050065,28.000000000000004,2022-11-08
1005,2683936,25.0,2022-11-08
1006,3050059,34.0,2022-11-08
1007,3050056,35.0,2022-11-08
1008,2700564,0.0,2022-11-08
1009,3022990,25.0,2022-11-08
1010,3235148,27.0,2022-11-08
1011,3050052,26.0,2022-11-08
1012,3050049,22.0,2022-11-08
1013,3050047,28.000000000000004,2022-11-08
1014,3050044,0.0,2022-11-08
1015,3022989,24.0,2022-11-08
1016,3050040,0.0,2022-11-08
1017,3050038,25.0,2022-11-08
1018,1000696,0.0,2022-11-08
1019,3050035,26.0,2022-11-08
1020,3050031,24.0,2022-11-08
1021,3022987,29.0,2022-11-08
1022,3050028,29.0,2022-11-08
1023,3050025,0.0,2022-11-08
1024,3050021,0.0,2022-11-08
1025,2700560,28.000000000000004,2022-11-08
1026,3050017,29.0,2022-11-08
1027,3050014,50.0,2022-11-08
1028,3050011,28.000000000000004,2022-11-08
1029,3050008,30.0,2022-11-08
1030,3022986,42.0,2022-11-08
1031,3050005,30.0,2022-11-08
1032,3049998,30.0,2022-11-08
1033,3049991,30.0,2022-11-08
1034,460763,27.0,2022-11-08
1035,3049988,28.000000000000004,2022-11-08
1036,3049985,30.0,2022-11-08
1037,3049982,29.0,2022-11-08
1038,1534284,0.0,2022-11-08
1039,2700552,0.0,2022-11-08
1040,3049976,44.0,2022-11-08
1041,2744680,25.0,2022-11-08
1042,3022984,0.0,2022-11-08
1043,3049973,0.0,2022-11-08
1044,3049970,30.0,2022-11-08
1045,3049967,30.0,2022-11-08
1046,3049964,34.0,2022-11-08
1047,3049961,0.0,2022-11-08
1048,3049956,22.0,2022-11-08
1049,3049949,30.0,2022-11-08
1050,3049946,27.0,2022-11-08
1051,3050271,15.0,2022-11-08
1052,1535129,26.0,2022-11-08
1053,3049943,28.000000000000004,2022-11-08
1054,3049940,0.0,2022-11-08
1055,3049934,45.0,2022-11-08
1056,2736402,0.0,2022-11-08
1057,3049931,29.0,2022-11-08
1058,3049928,30.0,2022-11-08
1059,3049922,46.0,2022-11-08
1060,3049919,29.0,2022-11-08
1061,3049916,24.0,2022-11-08
1062,3049913,0.0,2022-11-08
1063,3049905,49.0,2022-11-08
1064,3049901,27.0,2022-11-08
1065,3049898,24.0,2022-11-08
1066,3049895,0.0,2022-11-08
1067,3049892,29.0,2022-11-08
1068,3022983,29.0,2022-11-08
1069,3049890,29.0,2022-11-08
1070,3049887,29.0,2022-11-08
1071,3049884,23.0,2022-11-08
1072,3049880,24.0,2022-11-08
1073,3049877,23.0,2022-11-08
1074,3049874,27.0,2022-11-08
1075,3049871,0.0,2022-11-08
1076,3049868,30.0,2022-11-08
1077,2700528,24.0,2022-11-08
1078,3049862,0.0,2022-11-08
1079,3049859,27.0,2022-11-08
1080,3049853,41.0,2022-11-08
1081,3022982,46.0,2022-11-08
1082,291926,0.0,2022-11-08
1083,3049849,30.0,2022-11-08
1084,1579458,29.0,2022-11-08
1085,3049844,20.0,2022-11-08
1086,3051107,30.0,2022-11-08
1087,3049841,30.0,2022-11-08
1088,2778337,0.0,2022-11-08
1089,3049836,30.0,2022-11-08
1090,1683974,29.0,2022-11-08
1091,3049833,43.0,2022-11-08
1092,3049827,30.0,2022-11-08
1093,3049822,49.0,2022-11-08
1094,3049820,24.0,2022-11-08
1095,3049817,27.0,2022-11-08
1096,2177307,49.0,2022-11-08
1097,2484423,29.0,2022-11-08
1098,3049814,15.0,2022-11-08
1099,3049811,24.0,2022-11-08
1100,3049808,30.0,2022-11-08
1101,3049805,21.0,2022-11-08
1102,3049802,0.0,2022-11-08
1103,3049799,18.0,2022-11-08
1104,3049796,24.0,2022-11-08
1105,3196767,28.000000000000004,2022-11-08
1106,3049793,29.0,2022-11-08
1107,3049790,26.0,2022-11-08
1108,3049786,28.000000000000004,2022-11-08
1109,3049783,28.000000000000004,2022-11-08
1110,3049780,28.000000000000004,2022-11-08
1111,2700514,0.0,2022-11-08
1112,3049775,30.0,2022-11-08
1113,3049772,28.000000000000004,2022-11-08
1114,3022981,29.0,2022-11-08
1115,693133,27.0,2022-11-08
1116,3049769,23.0,2022-11-08
1117,3049766,0.0,2022-11-08
1118,3022978,29.0,2022-11-08
1119,2736459,0.0,2022-11-08
1120,3049763,47.0,2022-11-08
1121,3049760,27.0,2022-11-08
1122,3049757,44.0,2022-11-08
1123,3022977,30.0,2022-11-08
1124,3049756,42.0,2022-11-08
1125,3049753,30.0,2022-11-08
1126,3049750,24.0,2022-11-08
1127,3049747,30.0,2022-11-08
1128,3049744,24.0,2022-11-08
1129,3022975,27.0,2022-11-08
1130,3049741,27.0,2022-11-08
1131,3049737,30.0,2022-11-08
1132,2733272,30.0,2022-11-08
1133,3022897,0.0,2022-11-08
1134,3022972,41.0,2022-11-08
1135,3049732,25.0,2022-11-08
1136,3049729,0.0,2022-11-08
1137,3049727,28.000000000000004,2022-11-08
1138,2700497,0.0,2022-11-08
1139,3050531,18.0,2022-11-08
1140,3022971,23.0,2022-11-08
1141,2828321,29.0,2022-11-08
1142,2700493,0.0,2022-11-08
1143,3022970,28.000000000000004,2022-11-08
1144,3049723,21.0,2022-11-08
1145,3049719,0.0,2022-11-08
1146,3049716,27.0,2022-11-08
1147,3049714,30.0,2022-11-08
1148,3022969,28.000000000000004,2022-11-08
1149,2854508,29.0,2022-11-08
1150,3046879,29.0,2022-11-08
1151,3049712,22.0,2022-11-08
1152,3049710,30.0,2022-11-08
1153,3022968,29.0,2022-11-08
1154,3049708,30.0,2022-11-08
1155,3049706,26.0,2022-11-08
1156,3022967,29.0,2022-11-08
1157,3049702,25.0,2022-11-08
1158,2700482,29.0,2022-11-08
1159,2700481,29.0,2022-11-08
1160,3049700,28.000000000000004,2022-11-08
1161,3022966,30.0,2022-11-08
1162,3049697,10.0,2022-11-08
1163,2768192,28.000000000000004,2022-11-08
1164,1733960,29.0,2022-11-08
1165,3049695,26.0,2022-11-08
1166,3049693,28.000000000000004,2022-11-08
1167,3022965,0.0,2022-11-08
1168,3049691,30.0,2022-11-08
1169,1882763,26.0,2022-11-08
1170,3050864,27.0,2022-11-08
1171,3050859,26.0,2022-11-08
1172,3050856,29.0,2022-11-08
1173,3050851,30.0,2022-11-08
1174,3050836,29.0,2022-11-08
1175,3050833,30.0,2022-11-08
1176,3050829,30.0,2022-11-08
1177,3050824,41.0,2022-11-08
1178,3050820,11.0,2022-11-08
1179,3050816,26.0,2022-11-08
1180,1522906,0.0,2022-11-08
1181,3050808,25.0,2022-11-08
1182,3050803,27.0,2022-11-08
1183,3050798,25.0,2022-11-08
1184,3050794,29.0,2022-11-08
1185,3050792,29.0,2022-11-08
1186,3050788,28.000000000000004,2022-11-08
1187,3050784,28.000000000000004,2022-11-08
1188,3050780,29.0,2022-11-08
1189,1380329,27.0,2022-11-08
1190,2700467,20.0,2022-11-08
1191,3050776,30.0,2022-11-08
1192,3050770,46.0,2022-11-08
1193,3045809,29.0,2022-11-08
1194,3050766,29.0,2022-11-08
1195,3079958,27.0,2022-11-08
1196,3050763,50.0,2022-11-08
1197,3050758,20.0,2022-11-08
1198,3050754,0.0,2022-11-08
1199,3050746,27.0,2022-11-08
1200,3050741,0.0,2022-11-08
1201,1514889,0.0,2022-11-08
1202,3050737,26.0,2022-11-08
1203,3050733,29.0,2022-11-08
1204,3050729,0.0,2022-11-08
1205,3050723,29.0,2022-11-08
1206,3050719,30.0,2022-11-08
1207,2918071,0.0,2022-11-08
1208,3049222,29.0,2022-11-08
1209,3050716,26.0,2022-11-08
1210,3218718,42.0,2022-11-08
1211,3050712,29.0,2022-11-08
1212,2736528,0.0,2022-11-08
1213,1406632,35.0,2022-11-08
1214,3022962,27.0,2022-11-08
1215,1296795,49.0,2022-11-08
1216,3050704,29.0,2022-11-08
1217,2700451,29.0,2022-11-08
1218,3050750,30.0,2022-11-08
1219,3050698,30.0,2022-11-08
1220,3050696,23.0,2022-11-08
1221,3050691,41.0,2022-11-08
1222,3050966,30.0,2022-11-08
1223,2697958,0.0,2022-11-08
1224,3022961,30.0,2022-11-08
1225,3050687,30.0,2022-11-08
1226,3050683,27.0,2022-11-08
1227,3050708,29.0,2022-11-08
1228,2700449,24.0,2022-11-08
1229,3050674,28.000000000000004,2022-11-08
1230,3050669,0.0,2022-11-08
1231,3050657,29.0,2022-11-08
1232,3050648,8.0,2022-11-08
1233,3050644,28.000000000000004,2022-11-08
1234,3022957,26.0,2022-11-08
1235,3050636,29.0,2022-11-08
1236,3050632,30.0,2022-11-08
1237,3050623,29.0,2022-11-08
1238,3050619,27.0,2022-11-08
1239,3209641,30.0,2022-11-08
1240,3050615,30.0,2022-11-08
1241,3050611,30.0,2022-11-08
1242,3050607,18.0,2022-11-08
1243,3050603,0.0,2022-11-08
1244,1239905,29.0,2022-11-08
1245,3050599,25.0,2022-11-08
1246,2700433,0.0,2022-11-08
1247,3050595,30.0,2022-11-08
1248,3050591,29.0,2022-11-08
1249,1862840,27.0,2022-11-08
1250,3022956,46.0,2022-11-08
1251,3050587,30.0,2022-11-08
1252,3050583,28.000000000000004,2022-11-08
1253,3050579,46.0,2022-11-08
1254,3050571,29.0,2022-11-08
1255,3050568,29.0,2022-11-08
1256,3050562,37.0,2022-11-08
1257,3050559,29.0,2022-11-08
1258,3050555,29.0,2022-11-08
1259,3049004,15.0,2022-11-08
1260,3050552,26.0,2022-11-08
1261,3050549,29.0,2022-11-08
1262,2056054,30.0,2022-11-08
1263,3050543,30.0,2022-11-08
1264,3050537,0.0,2022-11-08
1265,3050530,26.0,2022-11-08
1266,2896180,30.0,2022-11-08
1267,3050524,16.0,2022-11-08
1268,3050521,48.0,2022-11-08
1269,3050515,28.000000000000004,2022-11-08
1270,3050512,20.0,2022-11-08
1271,3050509,29.0,2022-11-08
1272,3050506,28.000000000000004,2022-11-08
1273,3050502,30.0,2022-11-08
1274,3050496,29.0,2022-11-08
1275,3050492,21.0,2022-11-08
1276,2578836,30.0,2022-11-08
1277,3050489,26.0,2022-11-08
1278,3022903,4.0,2022-11-08
1279,3050482,45.0,2022-11-08
1280,3050477,2.0,2022-11-08
1281,3050475,29.0,2022-11-08
1282,3050471,30.0,2022-11-08
1283,3050469,30.0,2022-11-08
1284,3050466,29.0,2022-11-08
1285,3050460,30.0,2022-11-08
1286,3050457,25.0,2022-11-08
1287,2607188,30.0,2022-11-08
1288,3050454,28.000000000000004,2022-11-08
1289,3050451,50.0,2022-11-08
1290,3050448,27.0,2022-11-08
1291,3050444,29.0,2022-11-08
1292,3050437,0.0,2022-11-08
1293,3050434,29.0,2022-11-08
1294,2700408,27.0,2022-11-08
1295,3050431,28.000000000000004,2022-11-08
1296,3022952,27.0,2022-11-08
1297,2938563,28.000000000000004,2022-11-08
1298,3050428,30.0,2022-11-08
1299,3050425,30.0,2022-11-08
1300,3050422,29.0,2022-11-08
1301,3050416,30.0,2022-11-08
1302,3050408,30.0,2022-11-08
1303,3050404,29.0,2022-11-08
1304,2700401,27.0,2022-11-08
1305,3022951,30.0,2022-11-08
1306,2736446,0.0,2022-11-08
1307,3050397,26.0,2022-11-08
1308,3050394,22.0,2022-11-08
1309,2700395,18.0,2022-11-08
1310,3050391,28.000000000000004,2022-11-08
1311,3235921,28.000000000000004,2022-11-08
1312,3050385,27.0,2022-11-08
1313,3050379,29.0,2022-11-08
1314,3041125,28.000000000000004,2022-11-08
1315,3050373,28.000000000000004,2022-11-08
1316,1487743,30.0,2022-11-08
1317,3050370,0.0,2022-11-08
1318,3050368,30.0,2022-11-08
1319,3050362,25.0,2022-11-08
1320,3050352,30.0,2022-11-08
1321,3050349,14.000000000000002,2022-11-08
1322,3022949,30.0,2022-11-08
1323,3050343,15.0,2022-11-08
1324,3050340,29.0,2022-11-08
1325,3050337,29.0,2022-11-08
1326,3050334,0.0,2022-11-08
1327,3050331,30.0,2022-11-08
1328,3050328,30.0,2022-11-08
1329,2736404,37.0,2022-11-08
1330,3050323,29.0,2022-11-08
1331,3050319,0.0,2022-11-08
1332,3050316,23.0,2022-11-08
1333,3050313,30.0,2022-11-08
1334,3223396,27.0,2022-11-08
1335,3227984,0.0,2022-11-08
1336,3050310,28.000000000000004,2022-11-08
1337,3050307,42.0,2022-11-08
1338,3022948,29.0,2022-11-08
1339,3230003,0.0,2022-11-08
1340,3050304,29.0,2022-11-08
1341,3050298,28.000000000000004,2022-11-08
1342,3050295,0.0,2022-11-08
1343,3050292,30.0,2022-11-08
1344,3050289,0.0,2022-11-08
1345,3050286,43.0,2022-11-08
1346,1522598,0.0,2022-11-08
1347,3050280,24.0,2022-11-08
1348,3050277,28.000000000000004,2022-11-08
1349,2736464,0.0,2022-11-08
1350,3022946,28.000000000000004,2022-11-08
1351,3022945,29.0,2022-11-08
1352,3050274,28.000000000000004,2022-11-08
1353,3050268,28.000000000000004,2022-11-08
1354,3050265,28.000000000000004,2022-11-08
1355,3050261,6.0,2022-11-08
1356,3050258,23.0,2022-11-08
1357,3050252,22.0,2022-11-08
1358,3050249,28.000000000000004,2022-11-08
1359,3050246,22.0,2022-11-08
1360,2501310,28.000000000000004,2022-11-08
1361,1953902,25.0,2022-11-08
1362,3050241,0.0,2022-11-08
1363,3050247,28.000000000000004,2022-11-08
1364,3050238,29.0,2022-11-08
1365,3050235,0.0,2022-11-08
1366,2700360,0.0,2022-11-08
1367,3050228,4.0,2022-11-08
1368,3050222,10.0,2022-11-08
1369,3050219,9.0,2022-11-08
1370,3022944,26.0,2022-11-08
1371,3050217,28.000000000000004,2022-11-08
1372,2846906,30.0,2022-11-08
1373,3022898,30.0,2022-11-08
1374,3050208,0.0,2022-11-08
1375,3050205,24.0,2022-11-08
1376,3050202,30.0,2022-11-08
1377,3050199,27.0,2022-11-08
1378,3050196,29.0,2022-11-08
1379,3050193,28.000000000000004,2022-11-08
1380,3050190,30.0,2022-11-08
1381,1522759,0.0,2022-11-08
1382,3101516,27.0,2022-11-08
1383,3050184,0.0,2022-11-08
1384,3050181,29.0,2022-11-08
1385,3050176,24.0,2022-11-08
1386,3079590,19.0,2022-11-08
1387,3050173,21.0,2022-11-08
1388,3022942,12.0,2022-11-08
1389,3050171,37.0,2022-11-08
1390,3050168,30.0,2022-11-08
1391,3050165,29.0,2022-11-08
1392,3050159,4.0,2022-11-08
1393,3022941,30.0,2022-11-08
1394,3050156,0.0,2022-11-08
1395,3050153,29.0,2022-11-08
1396,3050150,30.0,2022-11-08
1397,3022940,29.0,2022-11-08
1398,3050147,28.000000000000004,2022-11-08
1399,2700339,28.000000000000004,2022-11-08
1400,3022939,30.0,2022-11-08
1401,3050144,28.000000000000004,2022-11-08
1402,3050136,27.0,2022-11-08
1403,2700335,0.0,2022-11-08
1404,3050133,30.0,2022-11-08
1405,3022938,28.000000000000004,2022-11-08
1406,2736521,0.0,2022-11-08
1407,3050127,28.000000000000004,2022-11-08
1408,3050124,0.0,2022-11-08
1409,3050121,27.0,2022-11-08
1410,3022937,26.0,2022-11-08
1411,3050118,30.0,2022-11-08
1412,2299803,30.0,2022-11-08
1413,3050116,47.0,2022-11-08
1414,3050113,40.0,2022-11-08
1415,3050110,44.0,2022-11-08
1416,3050107,23.0,2022-11-08
1417,2832385,24.0,2022-11-08
1418,3050103,28.000000000000004,2022-11-08
1419,3042304,22.0,2022-11-08
1420,3022936,29.0,2022-11-08
1421,3050101,29.0,2022-11-08
1422,3050095,28.000000000000004,2022-11-08
1423,3050092,40.0,2022-11-08
1424,3050090,28.000000000000004,2022-11-08
1425,3050087,0.0,2022-11-08
1426,3050083,24.0,2022-11-08
1427,3050080,29.0,2022-11-08
1428,3050072,28.000000000000004,2022-11-08
1429,3050069,30.0,2022-11-08
1430,3022935,24.0,2022-11-08
1431,3050066,28.000000000000004,2022-11-08
1432,3050063,14.000000000000002,2022-11-08
1433,3050060,27.0,2022-11-08
1434,3050057,27.0,2022-11-08
1435,2846903,29.0,2022-11-08
1436,3050054,21.0,2022-11-08
1437,3050048,30.0,2022-11-08
1438,1549071,30.0,2022-11-08
1439,3050041,24.0,2022-11-08
1440,3050036,0.0,2022-11-08
1441,3050033,30.0,2022-11-08
1442,3050029,0.0,2022-11-08
1443,3050026,30.0,2022-11-08
1444,3050023,0.0,2022-11-08
1445,1523371,0.0,2022-11-08
1446,3050019,0.0,2022-11-08
1447,3022933,28.000000000000004,2022-11-08
1448,1522764,0.0,2022-11-08
1449,3050012,28.000000000000004,2022-11-08
1450,3050009,28.000000000000004,2022-11-08
1451,3050006,29.0,2022-11-08
1452,3050004,10.0,2022-11-08
1453,3050002,0.0,2022-11-08
1454,3022931,40.0,2022-11-08
1455,3049999,27.0,2022-11-08
1456,3049996,24.0,2022-11-08
1457,3049990,30.0,2022-11-08
1458,967471,30.0,2022-11-08
1459,3049984,0.0,2022-11-08
1460,3001609,28.000000000000004,2022-11-08
1461,3022930,0.0,2022-11-08
1462,3049981,29.0,2022-11-08
1463,3049978,27.0,2022-11-08
1464,3049975,28.000000000000004,2022-11-08
1465,3022929,30.0,2022-11-08
1466,3049969,26.0,2022-11-08
1467,3049966,30.0,2022-11-08
1468,3049963,0.0,2022-11-08
1469,3049960,26.0,2022-11-08
1470,3022928,23.0,2022-11-08
1471,3049955,26.0,2022-11-08
1472,3049951,26.0,2022-11-08
1473,3049948,29.0,2022-11-08
1474,3049945,29.0,2022-11-08
1475,3049942,30.0,2022-11-08
1476,3022927,30.0,2022-11-08
1477,2700288,0.0,2022-11-08
1478,3049939,19.0,2022-11-08
1479,3230824,0.0,2022-11-08
1480,3049936,24.0,2022-11-08
1481,3049932,30.0,2022-11-08
1482,3049930,46.0,2022-11-08
1483,3049924,26.0,2022-11-08
1484,3049921,30.0,2022-11-08
1485,3049918,43.0,2022-11-08
1486,3049915,36.0,2022-11-08
1487,3049912,30.0,2022-11-08
1488,3022926,0.0,2022-11-08
1489,3049909,29.0,2022-11-08
1490,3049904,47.0,2022-11-08
1491,3049902,29.0,2022-11-08
1492,3049899,29.0,2022-11-08
1493,3049896,29.0,2022-11-08
1494,3022925,0.0,2022-11-08
1495,3049893,27.0,2022-11-08
1496,3022924,30.0,2022-11-08
1497,3049886,0.0,2022-11-08
1498,3049881,50.0,2022-11-08
1499,482846,0.0,2022-11-08
1500,3100851,29.0,2022-11-08
1501,3049878,29.0,2022-11-08
1502,3022923,29.0,2022-11-08
1503,3049875,26.0,2022-11-08
1504,3049872,24.0,2022-11-08
1505,3049830,30.0,2022-11-08
1506,2700268,30.0,2022-11-08
1507,3049869,46.0,2022-11-08
1508,3049863,28.000000000000004,2022-11-08
1509,3049860,26.0,2022-11-08
1510,1268719,24.0,2022-11-08
1511,3049857,27.0,2022-11-08
1512,3049854,30.0,2022-11-08
1513,3049851,29.0,2022-11-08
1514,3049846,30.0,2022-11-08
1515,3049843,29.0,2022-11-08
1516,3022922,30.0,2022-11-08
1517,3049840,28.000000000000004,2022-11-08
1518,3049837,0.0,2022-11-08
1519,3049834,30.0,2022-11-08
1520,3049821,30.0,2022-11-08
1521,3049818,26.0,2022-11-08
1522,3049815,28.000000000000004,2022-11-08
1523,3049812,30.0,2022-11-08
1524,3049809,28.000000000000004,2022-11-08
1525,3049806,30.0,2022-11-08
1526,3049803,30.0,2022-11-08
1527,3049800,30.0,2022-11-08
1528,3049797,0.0,2022-11-08
1529,2991440,30.0,2022-11-08
1530,3049794,26.0,2022-11-08
1531,3049791,29.0,2022-11-08
1532,3049787,27.0,2022-11-08
1533,3049782,27.0,2022-11-08
1534,1523056,0.0,2022-11-08
1535,3049779,28.000000000000004,2022-11-08
1536,3049776,21.0,2022-11-08
1537,3022921,30.0,2022-11-08
1538,3049767,29.0,2022-11-08
1539,3049764,30.0,2022-11-08
1540,3049761,29.0,2022-11-08
1541,3049759,26.0,2022-11-08
1542,3049755,22.0,2022-11-08
1543,2875460,29.0,2022-11-08
1544,3049752,30.0,2022-11-08
1545,3049749,41.0,2022-11-08
1546,3049746,27.0,2022-11-08
1547,3022920,25.0,2022-11-08
1548,3049743,29.0,2022-11-08
1549,3049740,28.000000000000004,2022-11-08
1550,3022919,0.0,2022-11-08
1551,3022918,0.0,2022-11-08
1552,3071547,30.0,2022-11-08
1553,3049731,29.0,2022-11-08
1554,3051334,28.000000000000004,2022-11-08
1555,3022917,29.0,2022-11-08
1556,2717554,0.0,2022-11-08
1557,3049726,29.0,2022-11-08
1558,3049724,50.0,2022-11-08
1559,3049722,30.0,2022-11-08
1560,3049720,0.0,2022-11-08
1561,3049715,30.0,2022-11-08
1562,3049713,28.000000000000004,2022-11-08
1563,3049709,25.0,2022-11-08
1564,3049707,46.0,2022-11-08
1565,3049699,26.0,2022-11-08
1566,3049696,50.0,2022-11-08
1567,3049694,27.0,2022-11-08
1568,3022915,28.000000000000004,2022-11-08
1569,3049690,42.0,2022-11-08
1570,1403285,22.0,2022-11-08
1571,3049689,30.0,2022-11-08
1572,3022913,30.0,2022-11-08
1573,3022912,0.0,2022-11-08
1574,3049688,27.0,2022-11-08
1575,3049687,0.0,2022-11-08
1576,3199929,13.0,2022-11-08
1577,2055638,30.0,2022-11-08
1578,3049686,30.0,2022-11-08
1579,78271,9.0,2022-11-08
1580,3049685,30.0,2022-11-08
1581,3022911,28.000000000000004,2022-11-08
1582,3022910,29.0,2022-11-08
1583,1136116,26.0,2022-11-08
1584,2736405,28.000000000000004,2022-11-08
1585,3049684,30.0,2022-11-08
1586,3049683,30.0,2022-11-08
1587,2700214,0.0,2022-11-08
1588,3049055,30.0,2022-11-08
1589,3022909,29.0,2022-11-08
1590,3049682,27.0,2022-11-08
1591,2629673,2.0,2022-11-08
1592,2700210,25.0,2022-11-08
1593,3049680,0.0,2022-11-08
1594,2700208,0.0,2022-11-08
1595,3049678,27.0,2022-11-08
1596,3050438,30.0,2022-11-08
1597,2700202,29.0,2022-11-08
1598,3049676,0.0,2022-11-08
1599,3049674,27.0,2022-11-08
1600,2870062,28.000000000000004,2022-11-08
1601,3049672,0.0,2022-11-08
1602,3049669,28.000000000000004,2022-11-08
1603,3049668,26.0,2022-11-08
1604,3049667,20.0,2022-11-08
1605,3049666,26.0,2022-11-08
1606,3049665,30.0,2022-11-08
1607,3022907,0.0,2022-11-08
1608,3049663,0.0,2022-11-08
1609,3049662,27.0,2022-11-08
1610,3049661,44.0,2022-11-08
1611,3235246,0.0,2022-11-08
1612,3049660,29.0,2022-11-08
1613,3049658,30.0,2022-11-08
1614,3022902,0.0,2022-11-08
1615,3022906,29.0,2022-11-08
1616,2700191,24.0,2022-11-08
1617,3049657,14.000000000000002,2022-11-08
1618,3049656,0.0,2022-11-08
1619,3049655,36.0,2022-11-08
1620,3054104,0.0,2022-11-08
1621,2120751,0.0,2022-11-08
1622,3050402,29.0,2022-11-08
1623,1424165,0.0,2022-11-08
1624,3349051,28.000000000000004,2022-11-08
1625,3340452,46.0,2022-11-08
1626,3342264,29.0,2022-11-08
1627,3344294,29.0,2022-11-08
1628,1574028,30.0,2022-11-08
1629,2736476,22.0,2022-11-08
1630,1323580,0.0,2022-11-08
1631,3065046,28.000000000000004,2022-11-08
1632,345015,0.0,2022-11-08
1633,3338430,29.0,2022-11-08
1634,3354914,29.0,2022-11-08
1635,2856533,30.0,2022-11-08
1636,3362236,30.0,2022-11-08
1637,3363252,27.0,2022-11-08
1638,3371635,5.0,2022-11-08
1639,3338701,29.0,2022-11-08
1640,3364352,23.0,2022-11-08
1641,3338704,30.0,2022-11-08
1642,1619051,29.0,2022-11-08
1643,2793517,19.0,2022-11-08
1644,3378337,22.0,2022-11-08
1645,3096855,29.0,2022-11-08
1646,3022993,43.0,2022-11-08
1647,94366,0.0,2022-11-08
1648,3381345,27.0,2022-11-08
1649,3381745,29.0,2022-11-08
1650,3380647,29.0,2022-11-08
1651,994750,23.0,2022-11-08
1652,3387730,27.0,2022-11-08
1653,1382451,0.0,2022-11-08
1654,3388302,0.0,2022-11-08
1655,3359864,29.0,2022-11-08
1656,3390613,41.0,2022-11-08
1657,3366391,30.0,2022-11-08
1658,3346898,30.0,2022-11-08
1659,3382189,0.0,2022-11-08
1660,158,0.0,2022-11-08
1661,1365340,0.0,2022-11-08
1662,3388829,21.0,2022-11-08
1663,3050640,27.0,2022-11-08
1664,3064500,0.0,2022-11-08
1665,3387513,14.000000000000002,2022-11-08
1666,290153,29.0,2022-11-08
1667,3373852,0.0,2022-11-08
1668,3340378,0.0,2022-11-08
1669,3397140,43.0,2022-11-08
1670,3045878,30.0,2022-11-08
1671,3385749,22.0,2022-11-08
1672,3396609,30.0,2022-11-08
1673,3401240,17.0,2022-11-08
1674,2700284,29.0,2022-11-08
1675,3064519,0.0,2022-11-08
1676,3385896,0.0,2022-11-08
1677,3401808,0.0,2022-11-08
1678,2736422,0.0,2022-11-08
1679,3287654,2.0,2022-11-08
1680,3339483,0.0,2022-11-08
1681,3399123,0.0,2022-11-08
1682,3357201,0.0,2022-11-08
1683,3091312,0.0,2022-11-08
1684,3378800,0.0,2022-11-08
1685,3409851,0.0,2022-11-08
0,62349,0.0,2022-11-09
1,2708713,0.0,2022-11-09
2,144,0.0,2022-11-09
3,64123,0.0,2022-11-09
4,30996,0.0,2022-11-09
5,3051215,29.0,2022-11-09
6,3051213,29.0,2022-11-09
7,3051212,31.0,2022-11-09
8,3051210,28.000000000000004,2022-11-09
9,3051208,27.0,2022-11-09
10,3051202,29.0,2022-11-09
11,3051200,24.0,2022-11-09
12,3051198,0.0,2022-11-09
13,3051196,49.0,2022-11-09
14,3022899,29.0,2022-11-09
15,3051194,30.0,2022-11-09
16,3051192,30.0,2022-11-09
17,3023117,28.000000000000004,2022-11-09
18,3051190,30.0,2022-11-09
19,3051188,28.000000000000004,2022-11-09
20,3051186,0.0,2022-11-09
21,3051182,29.0,2022-11-09
22,3051180,0.0,2022-11-09
23,3051174,30.0,2022-11-09
24,3051172,28.000000000000004,2022-11-09
25,3124672,0.0,2022-11-09
26,3051170,29.0,2022-11-09
27,2458428,30.0,2022-11-09
28,3051168,30.0,2022-11-09
29,2869631,20.0,2022-11-09
30,3051166,10.0,2022-11-09
31,3051164,25.0,2022-11-09
32,3051162,3.0,2022-11-09
33,3051160,37.0,2022-11-09
34,3023116,29.0,2022-11-09
35,3051158,29.0,2022-11-09
36,3051156,41.0,2022-11-09
37,3051154,27.0,2022-11-09
38,3339200,0.0,2022-11-09
39,3051153,30.0,2022-11-09
40,3051151,0.0,2022-11-09
41,3051149,40.0,2022-11-09
42,3023115,30.0,2022-11-09
43,3051147,29.0,2022-11-09
44,3051145,30.0,2022-11-09
45,3051143,38.0,2022-11-09
46,2850106,30.0,2022-11-09
47,3051141,0.0,2022-11-09
48,3051139,27.0,2022-11-09
49,3051137,27.0,2022-11-09
50,3051135,27.0,2022-11-09
51,429793,28.000000000000004,2022-11-09
52,348850,29.0,2022-11-09
53,3023113,30.0,2022-11-09
54,3051130,0.0,2022-11-09
55,3051127,41.0,2022-11-09
56,3051125,0.0,2022-11-09
57,3051123,41.0,2022-11-09
58,3051121,29.0,2022-11-09
59,3051119,21.0,2022-11-09
60,3051117,9.0,2022-11-09
61,3051113,30.0,2022-11-09
62,3086419,0.0,2022-11-09
63,3051109,27.0,2022-11-09
64,1368618,0.0,2022-11-09
